cliente_id,DS_PROD,DS_LIN_REC,CIDADE,DS_CNAE,DS_SEGMENTO,DS_SUBSEGMENTO,FAT_FAIXA_x,MARCA_TOTVS,MODAL_COMERC,PAIS,PERIODICIDADE,SITUACAO_CONTRATO,UF,VL_TOTAL_CONTRATO,DT_ASSINATURA_CONTRATO,CLIENTE_DESDE,QTD_CONTRATACOES_12M,VLR_CONTRATACOES_12M,NR_PROPOSTA,ITEM_PROPOSTA,DT_UPLOAD,HOSPEDAGEM,FAT_FAIXA_y,CD_PROD,QTD,MESES_BONIF,VL_PCT_DESC_TEMP,VL_PCT_DESCONTO,PRC_UNITARIO,VL_DESCONTO_TEMPORARIO,VL_TOTAL,VL_FULL,VL_DESCONTO,MRR_12M,respondedAt,resposta_NPS_x,resposta_unidade,Nota_SupTec_Agilidade,Nota_SupTec_Atendimento,Nota_Comercial,Nota_Custos,Nota_AdmFin_Atendimento,Nota_Software,Nota_Software_Atualizacao,Data da Resposta_x,Nota NPS_x,Nota Agilidade,Nota Conhecimento_x,Nota Custo,Nota Facilidade,Nota Flexibilidade,Data da Resposta_y,Nota NPS_y,Nota Metodologia,Nota Gestao,Nota Conhecimento_y,Nota Qualidade,Nota Comunicacao,Nota Prazos,Data da Resposta,Linha de Produto,Nome do Produto,Nota,ticket,resposta_NPS_y,grupo_NPS,Nota_ConhecimentoAgente,Nota_Solucao,Nota_TempoRetorno,Nota_Facilidade,Nota_Satisfacao,NOME_GRUPO,TIPO_TICKET,STATUS_TICKET,DT_CRIACAO,DT_ATUALIZACAO,BK_TICKET,PRIORIDADE_TICKET
T01690,SMS TOTVS ESB,SMS FLUIG,PORTOALEGRE,Construcao de obras de arte especiais,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Faixa 10 - De 500 M ate 850 M,FLUIG - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,CANCELADO,RS,"0,0294270015754383",2014-04-23,2001-06-20,2.0,"562,05993394824",AAKN49,2.0,2024-06-18,ON PREMISES,Faixa 10 - De 500 M ate 850 M,2010067-2,8.0,0.0,0,0,"102,923039938779",0,"823,384319510236","823,384319510236",0,1137.1116,2025-02-17 11:01:30.000,6.0,8.0,4.0,,9.0,7.0,7.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,21202727.0,10.0,promotor,10.0,10.0,10.0,8.0,7.0,RM Framework,question,closed,2024-08-29,2024-09-11,21102890.0,low
T01502,SMS FULL TOTVS TRAD,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"3684,70620612588",2024-03-14,2010-03-18,8.0,"90580,0396706845",AAJVQH,2.0,2024-03-14,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1119017000-9,15.0,0.0,0,0,"26,0849349679421",0,"391,274024519132","355,646333326012",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19509365.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,question,closed,2024-01-15,2024-01-15,19039052.0,normal
T01502,SMS LGT GCH ON-DEMAND 50 TRA,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,RH - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"93,8679311682803",2024-04-11,2010-03-18,8.0,"90580,0396706845",AAKLVV,1.0,2024-06-12,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1113401002-0,100.0,0.0,0,0,"1,52600022455487",0,"152,600022455487","152,600022455487",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18991958.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,CPT CLOUD DATASUL STD,question,closed,2024-08-15,2024-08-19,20988934.0,low
T03062,PROG OPED DATASVR ORACLE MNT,SOFTWARE COMPLEMENTAR,JOINVILLE,"Fabricacao de compressores para uso industrial, pecas e acessorios",MANUFATURA,BENS DE CAPITAL,Faixa 11 - Acima de 850 M,SOFTWARE COMPLEMENTAR,MODALIDADE SERVICOS NÃO RECORRENTES,105,00 - Mensal,ATIVO,SC,"1010,56527267423",2023-02-27,1997-08-20,7.0,"139347,610130705",AAKIS7,1.0,2024-05-29,ON PREMISES,Faixa 11 - Acima de 850 M,5J16017023,5.0,0.0,0.0,0,"1941,4001865085",0.0,"9707,00093254248","0,0210192868395988",0,6048.066,2021-09-22 17:02:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,3/17/2025 6:06:01 PM,Datasul,,10.0,22439518.0,9.0,promotor,,,,,,Datasul Recursos Humanos,question,closed,2024-12-11,2024-12-20,22055105.0,low
T01502,ID TRAD DEDICADO 101º AO 250º,SAAS FLUIG,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,105,00 - Mensal,ATIVO,SP,"529,597747353163",2017-10-31,2010-03-18,8.0,"90580,0396706845",AALXI9,1.0,2024-12-11,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0,0,"55,8104104165027",0,"5581,04104165027","5100,54014449704",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20750445.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,question,closed,2024-01-15,2024-01-15,19039052.0,normal
T03062,PROG OPED DATASVR ORACLE MNT,SOFTWARE COMPLEMENTAR,JOINVILLE,"Fabricacao de compressores para uso industrial, pecas e acessorios",MANUFATURA,BENS DE CAPITAL,Faixa 11 - Acima de 850 M,SOFTWARE COMPLEMENTAR,MODALIDADE SERVICOS NÃO RECORRENTES,105,00 - Mensal,ATIVO,SC,"778,911712415013",2022-02-23,1997-08-20,7.0,"139347,610130705",AAKIS7,2.0,2024-05-29,ON PREMISES,Faixa 11 - Acima de 850 M,5J16017024,5.0,0.0,0,0,"371,528506462013",0,"1857,64253231006","0,0210192868395988",0,6048.066,2022-03-18 00:00:00.000,9.0,9.0,8.0,9.0,9.0,,9.0,9.0,7.0,,,,,,,,,,,,,,,,3/17/2025 6:06:01 PM,Datasul,,10.0,22439518.0,9.0,promotor,,,,,,Datasul Recursos Humanos,question,closed,2024-02-16,2024-02-28,19349473.0,normal
T01526,CDU LGT CONTABIL TRAD,CDU TOTVS SERIE T,SAOPAULO,"Fabricacao de artigos de serralheria, exceto esquadrias",MANUFATURA,BENS DE CAPITAL,"Faixa 02 - De 7,5 M ate 15 M",BACKOFFICE - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"1576,44651296991",2012-07-31,1995-03-06,,,,,,,,,,,,,,,,,,188.5446,2022-11-07 12:26:39.283,10.0,10.0,8.0,7.0,8.0,6.0,8.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T01502,SMS FULL TOTVS TRAD,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"2930,44591331635",2023-09-29,2010-03-18,8.0,"90580,0396706845",AALXI9,1.0,2024-12-11,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0.0,0,"55,8104104165027",0.0,"5581,04104165027","5100,54014449704",0,875.923,2023-03-13 12:58:55.673,9.0,9.0,7.0,9.0,10.0,7.0,9.0,,7.0,,,,,,,,,,,,,,,,,,,,19509365.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,SOUTH CLOUD STD CRÍTICOS,question,closed,2024-01-31,2024-02-16,19191717.0,low
T01502,SMS LGT GCH ON-DEMAND 10 TRA,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,RH - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"63,0410450893247",2023-06-15,2010-03-18,8.0,"90580,0396706845",AAKLOT,2.0,2024-07-29,ON PREMISES,Faixa 07 - De 75 M ate 150 M,5J16017024,5.0,0.0,0.0,0,"296,010412704702",0.0,"1480,05206352351","0,0210192868395988",0,875.923,2019-06-06 14:58:00.000,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20756557.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,CPT CLOUD DATASUL STD,question,closed,2024-10-21,2024-11-01,21584298.0,low
T02817,SMS TOTVS TEC USER,SMS TOTVS SERIE T,BEZERROS,Fornecimento e gestao de recursos humanos para terceiros,SERVICOS,PROVEDOR SERVICOS,Faixa 10 - De 500 M ate 850 M,TECNOLOGIA,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,PE,"156,299416939257",2012-03-22,1997-09-08,2.0,"4207,2204538141",AAKVC6,3.0,2024-07-30,ON PREMISES,Faixa 10 - De 500 M ate 850 M,71A3301359,700.0,0.0,0,0,"0,672617178867162",0,"470,832025207013","450,233124104206",0,890.02783,2021-07-26 15:21:00.000,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,3/12/2025 4:19:36 PM,Protheus,SIGAEST,10.0,21368840.0,2.0,detrator,2.0,0.0,5.0,5.0,0.0,AGT CLOUD RM STD,question,closed,2024-10-07,2024-10-10,21455282.0,low
T01502,CDU FULL TOTVS TRAD,CDU TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"6305,79445959438",2017-11-16,2010-03-18,8.0,"90580,0396706845",AAKLOT,2.0,2024-07-29,ON PREMISES,Faixa 07 - De 75 M ate 150 M,5J16017024,5.0,0.0,0,0,"296,010412704702",0,"1480,05206352351","0,0210192868395988",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19509365.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,SOUTH CLOUD STD CRÍTICOS,question,closed,2024-01-31,2024-02-16,19191717.0,low
T01502,CDU LGT GCH ON-DEMAND 100 TRA,CDU TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,RH - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"5581,04104165027",2024-12-11,2010-03-18,8.0,"90580,0396706845",AAKLVV,1.0,2024-06-12,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1113401002-0,100.0,0.0,0,0,"1,52600022455487",0,"152,600022455487","152,600022455487",0,875.923,2023-03-13 12:58:55.673,9.0,9.0,7.0,9.0,10.0,7.0,9.0,,7.0,,,,,,,,,,,,,,,,,,,,21404233.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,CPT CLOUD DATASUL STD,question,closed,2024-10-21,2024-11-01,21584298.0,low
T02684,PROG OPED REPL PLUS ENT MNT,SOFTWARE COMPLEMENTAR,SAOPAULO,Edicao de livros,MANUFATURA,PAPEL & CELULOSE,Faixa 11 - Acima de 850 M,SOFTWARE COMPLEMENTAR,MODALIDADE SERVICOS NÃO RECORRENTES,105,00 - Mensal,ATIVO,SP,"27950,0015123639",2023-04-28,1997-03-07,7.0,"95449,9730154069",AAKGJH,1.0,2024-06-05,ON PREMISES,Faixa 11 - Acima de 850 M,5J16017016,356.0,0.0,0,0,"78,5112402032694",0,"27950,0015123639","1,49657322297943",0,10496.312,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2025 6:11:38 PM,Protheus,SIGAGFE,10.0,22383457.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,Datasul Framework,problem,closed,2024-08-16,2024-11-13,20997044.0,normal
T00538,CDU CORP TOTVS MANUFATURA RB2,CDU TOTVS SERIE T,CACHOEIRODEITAPEMIRIM,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Faixa 08 - De 150 M ate 300 M,MANUFATURA - CORPORATIVO,MODALIDADE CORPORATIVO,105,00 - Mensal,ATIVO,ES,"134,800890359715",2015-10-05,2010-08-24,,,,,,,,,,,,,,,,,,1186.8295,2021-10-21 09:50:00.000,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21318315.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,PRIME RM RH,question,solved,2025-03-14,2025-03-21,22953159.0,low
T01502,CDU LGT GCH ON-DEMAND 10 TRA,CDU TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,RH - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"2,12294797079948",2010-03-18,2010-03-18,8.0,"90580,0396706845",AAKLOT,2.0,2024-07-29,ON PREMISES,Faixa 07 - De 75 M ate 150 M,5J16017024,5.0,0.0,0.0,0,"296,010412704702",0.0,"1480,05206352351","0,0210192868395988",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19448803.0,10.0,promotor,,,,,,CPT CLOUD DATASUL STD,question,closed,2024-08-15,2024-08-19,20988934.0,low
T01502,PROGRESS USER 11 SMS,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,PROGRESS,MODALIDADE TRADICIONAL,105,00 - Mensal,GRATUITO,SP,"0,403570307320297",2017-04-20,2010-03-18,8.0,"90580,0396706845",AAKLVV,1.0,2024-06-12,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0,"8,40771473583952","36,3381430882984",0,"3633,81430882984","4542,68827177409","908,873962944252",875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21465136.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,CPT CLOUD DATASUL STD,question,closed,2024-12-20,2024-12-24,22154481.0,low
T01502,OPEDENRDBMSMVL,SOFTWARE COMPLEMENTAR,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,SOFTWARE COMPLEMENTAR,MODALIDADE SERVICOS NÃO RECORRENTES,105,00 - Mensal,ATIVO,SP,"7733,83639976198",2024-07-29,2010-03-18,8.0,"90580,0396706845",AAKLVV,1.0,2024-06-12,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0,"8,40771473583952","36,3381430882984",0,"3633,81430882984","4542,68827177409","908,873962944252",875.923,2022-06-08 19:00:24.000,9.0,9.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,21404233.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,SOUTH CLOUD STD CRÍTICOS,question,closed,2024-01-31,2024-02-16,19191717.0,low
T01502,ID TRAD DEDICADO 1º AO 50º,SAAS FLUIG,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,105,00 - Mensal,ATIVO,SP,"55,7179255544085",2017-10-31,2010-03-18,8.0,"90580,0396706845",AAKLOT,2.0,2024-07-29,ON PREMISES,Faixa 07 - De 75 M ate 150 M,5J16017024,5.0,0.0,0.0,0,"296,010412704702",0.0,"1480,05206352351","0,0210192868395988",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20750445.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,CPT CLOUD DATASUL STD,question,closed,2024-10-21,2024-11-01,21584298.0,low
T01205,SMS TOTVS TEC USER,SMS TOTVS SERIE T,CUSTODIA,Fabricacao de outros produtos alimenticios nao especificados anteriormente,MANUFATURA,BENS DE CONSUMO,Faixa 04 - De 25 M ate 35 M,TECNOLOGIA,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,PE,"20,1659037939111",2012-12-17,2001-12-19,,,,,,,,,,,,,,,,,,746.4329,2022-11-18 18:24:10.317,8.0,8.0,8.0,6.0,6.0,5.0,9.0,,6.0,,,,,,,,,,,,,,,,3/18/2025 10:53:22 AM,Protheus,SIGAFAT,6.0,21300640.0,0.0,detrator,0.0,10.0,0.0,0.0,0.0,Protheus Manufatura,question,closed,2024-06-11,2024-06-24,20382726.0,high
T03062,CDU INTEL FISCAL PACK 5 CTR,CDU TOTVS SERIE T,JOINVILLE,"Fabricacao de compressores para uso industrial, pecas e acessorios",MANUFATURA,BENS DE CAPITAL,Faixa 11 - Acima de 850 M,BACKOFFICE - PARCEIRO,MODALIDADE TRADICIONAL,105,00 - Mensal,TROCADO,SC,"718,859609914279",2014-11-14,1997-08-20,7.0,"139347,610130705",AAKIU0,1.0,2024-05-31,ON PREMISES,Faixa 11 - Acima de 850 M,AUT.01.000001,50.0,0.0,0,"6,30578605187964","1077,53272054519",0,"53876,6360272596","63384,5002362838","9507,86420902412",6048.066,2019-10-17 14:20:00.000,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,3/17/2025 6:06:01 PM,Datasul,,10.0,20677007.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,Datasul Recursos Humanos,question,closed,2024-12-27,2025-01-08,22190522.0,low
T01502,SMS LGT VENDAS E FATURAM TRAD,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,CANCELADO,SP,"948,104359901679",2010-03-18,2010-03-18,8.0,"90580,0396706845",AALXI9,1.0,2024-12-11,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0.0,0,"55,8104104165027",0.0,"5581,04104165027","5100,54014449704",0,875.923,2019-06-06 14:58:00.000,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20756557.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,task,closed,2024-12-10,2024-12-22,22037416.0,low
T01502,CDU LGT GCH ON-DEMAND 10 TRA,CDU TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,RH - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"2,12294797079948",2010-03-18,2010-03-18,8.0,"90580,0396706845",AAKLOT,2.0,2024-07-29,ON PREMISES,Faixa 07 - De 75 M ate 150 M,5J16017024,5.0,0.0,0.0,0,"296,010412704702",0.0,"1480,05206352351","0,0210192868395988",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19509365.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,CPT CLOUD DATASUL STD,question,closed,2024-10-21,2024-11-01,21584298.0,low
T01502,SMS LGT GCH ON-DEMAND 100 TRA,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,RH - CORE,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"55,6254406923143",2022-07-13,2010-03-18,8.0,"90580,0396706845",AAKLOT,2.0,2024-07-29,ON PREMISES,Faixa 07 - De 75 M ate 150 M,5J16017024,5.0,0.0,0,0,"296,010412704702",0,"1480,05206352351","0,0210192868395988",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19204677.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,SOUTH CLOUD STD CRÍTICOS,question,closed,2024-01-31,2024-02-16,19191717.0,low
T01502,ID FLUIG 251º AO 500º,SAAS FLUIG,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,105,00 - Mensal,ATIVO,SP,"178,26036782927",2023-05-17,2010-03-18,8.0,"90580,0396706845",AAKLVV,1.0,2024-06-12,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0.0,"8,40771473583952","36,3381430882984",0.0,"3633,81430882984","4542,68827177409","908,873962944252",875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18991958.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,question,closed,2024-01-15,2024-01-15,19039052.0,normal
T01502,CDU FULL TOTVS TRAD,CDU TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"6305,79445959438",2017-11-16,2010-03-18,8.0,"90580,0396706845",AALXI9,1.0,2024-12-11,ON PREMISES,Faixa 07 - De 75 M ate 150 M,0113401002-9,100.0,0.0,0,0,"55,8104104165027",0,"5581,04104165027","5100,54014449704",0,875.923,2023-03-13 12:58:55.673,9.0,9.0,7.0,9.0,10.0,7.0,9.0,,7.0,,,,,,,,,,,,,,,,,,,,20750445.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,question,closed,2024-08-12,2024-08-19,20946446.0,low
T01502,SMS FULL TOTVS TRAD,SMS TOTVS SERIE T,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,105,00 - Mensal,ATIVO,SP,"3684,70620612588",2024-03-14,2010-03-18,8.0,"90580,0396706845",AAJVQH,2.0,2024-03-14,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1119017000-9,15.0,0.0,0,0,"26,0849349679421",0,"391,274024519132","355,646333326012",0,875.923,2023-03-13 12:58:55.673,9.0,9.0,7.0,9.0,10.0,7.0,9.0,,7.0,,,,,,,,,,,,,,,,,,,,18976390.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,task,closed,2024-12-10,2024-12-22,22037416.0,low
T01502,PROG OPED STUDIO ND USR MNT,SOFTWARE COMPLEMENTAR,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,SOFTWARE COMPLEMENTAR,MODALIDADE SERVICOS NÃO RECORRENTES,105,00 - Mensal,ATIVO,SP,"1891,73161170652",2025-02-28,2010-03-18,8.0,"90580,0396706845",AAJVQH,2.0,2024-03-14,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1119017000-9,15.0,0.0,0,0,"26,0849349679421",0,"391,274024519132","355,646333326012",0,875.923,2023-03-13 12:58:55.673,9.0,9.0,7.0,9.0,10.0,7.0,9.0,,7.0,,,,,,,,,,,,,,,,,,,,22434688.0,8.0,passivo,,,,,,SOUTH CLOUD STD CRÍTICOS,question,closed,2024-01-31,2024-02-16,19191717.0,low
T01502,E-LEARNING CENTER  36M,SAAS EDUCACAO CORPORATIVA,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,EDUCACIONAL - CORE,MODALIDADE SERVICOS RECORRENTES,105,00 - Mensal,CANCELADO,SP,"603,274551583325",2011-09-01,2010-03-18,8.0,"90580,0396706845",AAJVQH,2.0,2024-03-14,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1119017000-9,15.0,0.0,0.0,0,"26,0849349679421",0.0,"391,274024519132","355,646333326012",0,875.923,2020-03-17 09:43:00.000,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18991958.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,AGT CLOUD DATASUL STD,task,closed,2024-12-10,2024-12-22,22037416.0,low
T03062,CDU INTEL FISCAL PACK 5 CTR,CDU TOTVS SERIE T,JOINVILLE,"Fabricacao de compressores para uso industrial, pecas e acessorios",MANUFATURA,BENS DE CAPITAL,Faixa 11 - Acima de 850 M,BACKOFFICE - PARCEIRO,MODALIDADE TRADICIONAL,105,00 - Mensal,TROCADO,SC,"718,859609914279",2014-11-14,1997-08-20,7.0,"139347,610130705",AAKIU0,1.0,2024-05-31,ON PREMISES,Faixa 11 - Acima de 850 M,AUT.01.000001,50.0,0.0,0,"6,30578605187964","1077,53272054519",0,"53876,6360272596","63384,5002362838","9507,86420902412",6048.066,2019-10-17 14:20:00.000,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,3/17/2025 6:06:01 PM,Datasul,,10.0,22571915.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,Datasul Recursos Humanos,problem,closed,2024-05-16,2024-11-14,20181299.0,high
T01502,OPEDENRDBMSMVL,SOFTWARE COMPLEMENTAR,PINDORAMA,"Fabricacao de maquinas e equipamentos para a agricultura e pecuaria, pecas e acessorios, exceto para irrigacao",MANUFATURA,BENS DE CAPITAL,Faixa 07 - De 75 M ate 150 M,SOFTWARE COMPLEMENTAR,MODALIDADE SERVICOS NÃO RECORRENTES,105,00 - Mensal,ATIVO,SP,"7733,83639976198",2024-07-29,2010-03-18,8.0,"90580,0396706845",AAJVQH,2.0,2024-03-14,ON PREMISES,Faixa 07 - De 75 M ate 150 M,1119017000-9,15.0,0.0,0,0,"26,0849349679421",0,"391,274024519132","355,646333326012",0,875.923,2019-06-06 14:58:00.000,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21839471.0,10.0,promotor,10.0,10.0,10.0,10.0,10.0,CPT CLOUD DATASUL STD,question,closed,2024-12-20,2024-12-24,22154481.0,low
